nomfichier|E_MODELE|E_MACHINE|E_RAPPORT|E_FICHIER|E_MODE|E_COMPTEUR_Z|E_DATE|E_HEURE|D_ENREGISTREMENT|D_DESIGNATION|D_QUANTITE|D_MONTANT
Z002_01_022023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0020|2023-03-01|10:42|0049||0|0.00
Z002_01_022023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0020|2023-03-01|10:42|0050||0|0.00
Z002_01_032023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0021|2023-04-01|13:48|0001|ESPECES|13|9836.00
Z002_01_032023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0021|2023-04-01|13:48|0002|SOUS-TOTAL|0|0.00
Z002_01_032023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0021|2023-04-01|13:48|0003|CARTES|14|15536.00
Z002_01_032023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0021|2023-04-01|13:48|0004|CHEQUES|0|0.00
Z002_01_032023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0021|2023-04-01|13:48|0005|AIDE|0|0.00
Z002_01_032023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0021|2023-04-01|13:48|0006|TAX PGM|0|0.00
Z002_01_032023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0021|2023-04-01|13:48|0007|SORTIECAISSE|0|0.00
Z002_01_032023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0021|2023-04-01|13:48|0008|REC&ACCOMPTE|0|0.00
Z002_01_032023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0021|2023-04-01|13:48|0009|SIGN-OFF|0|0.00
Z002_01_032023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0021|2023-04-01|13:48|0010|NUM CAISSIER|0|0.00
Z002_01_032023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0021|2023-04-01|13:48|0011|SHIFT/No|0|0.00
Z002_01_032023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0021|2023-04-01|13:48|0012|DWN|0|0.00
Z002_01_032023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0021|2023-04-01|13:48|0013|REMISE %-|0|0.00
Z002_01_032023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0021|2023-04-01|13:48|0014|REMISE -|0|0.00
Z002_01_032023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0021|2023-04-01|13:48|0015|PLU|0|0.00
Z002_01_032023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0021|2023-04-01|13:48|0016|PRIX|0|0.00
Z002_01_032023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0021|2023-04-01|13:48|0017|TICKETON/OFF|0|0.00
Z002_01_032023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0021|2023-04-01|13:48|0018|CORRECTION|0|0.00
Z002_01_032023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0021|2023-04-01|13:48|0019|RETOUR|0|0.00
Z002_01_032023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0021|2023-04-01|13:48|0020|OUVERTURE|0|0.00
Z002_01_032023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0021|2023-04-01|13:48|0021|RAPPELTICKET|0|0.00
Z002_01_032023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0021|2023-04-01|13:48|0022|00|0|0.00
Z002_01_032023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0021|2023-04-01|13:48|0023|.|0|0.00
Z002_01_032023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0021|2023-04-01|13:48|0024|IMPRIME TVA|0|0.00
Z002_01_032023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0021|2023-04-01|13:48|0025|TIROIR|0|0.00
Z002_01_032023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0021|2023-04-01|13:48|0026|COUPON|0|0.00
Z002_01_032023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0021|2023-04-01|13:48|0027|UP|0|0.00
Z002_01_032023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0021|2023-04-01|13:48|0028|CHANGE|0|0.00
Z002_01_032023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0021|2023-04-01|13:48|0029|X|0|0.00
Z002_01_032023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0021|2023-04-01|13:48|0030|REFERENCE|0|0.00
Z002_01_032023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0021|2023-04-01|13:48|0031|REF./TIROIR|10|0.00
Z002_01_032023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0021|2023-04-01|13:48|0032|ANNULATION|0|0.00
Z002_01_032023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0021|2023-04-01|13:48|0033||0|0.00
Z002_01_032023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0021|2023-04-01|13:48|0034||0|0.00
Z002_01_032023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0021|2023-04-01|13:48|0035||0|0.00
Z002_01_032023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0021|2023-04-01|13:48|0036||0|0.00
