nomfichier;E_MODELE;E_MACHINE;E_RAPPORT;E_FICHIER;E_MODE;E_COMPTEUR_Z;E_DATE;E_HEURE;D_ENREGISTREMENT;D_DESIGNATION;D_QUANTITE;D_MONTANT
Z002_01_052024_MATURIN.CSV;;MC#01;TRANSACTION;FILE002;Z;0033;2024-06-01;13:45;0047;;0.00;0.00
Z002_01_052024_MATURIN.CSV;;MC#01;TRANSACTION;FILE002;Z;0033;2024-06-01;13:45;0048;;0.00;0.00
Z002_01_052024_MATURIN.CSV;;MC#01;TRANSACTION;FILE002;Z;0033;2024-06-01;13:45;0049;;0.00;0.00
Z002_01_052024_MATURIN.CSV;;MC#01;TRANSACTION;FILE002;Z;0033;2024-06-01;13:45;0050;;0.00;0.00
Z002_01_062024_MATURIN.CSV;;MC#01;TRANSACTION;FILE002;Z;0034;2024-07-01;11:10;0001;ESPECES;7.00;3010.80
Z002_01_062024_MATURIN.CSV;;MC#01;TRANSACTION;FILE002;Z;0034;2024-07-01;11:10;0002;SOUS-TOTAL;0.00;0.00
Z002_01_062024_MATURIN.CSV;;MC#01;TRANSACTION;FILE002;Z;0034;2024-07-01;11:10;0003;CARTES;16.00;30116.80
Z002_01_062024_MATURIN.CSV;;MC#01;TRANSACTION;FILE002;Z;0034;2024-07-01;11:10;0004;CHEQUES;0.00;0.00
Z002_01_062024_MATURIN.CSV;;MC#01;TRANSACTION;FILE002;Z;0034;2024-07-01;11:10;0005;AIDE;0.00;0.00
Z002_01_062024_MATURIN.CSV;;MC#01;TRANSACTION;FILE002;Z;0034;2024-07-01;11:10;0006;TAX PGM;0.00;0.00
Z002_01_062024_MATURIN.CSV;;MC#01;TRANSACTION;FILE002;Z;0034;2024-07-01;11:10;0007;SORTIECAISSE;0.00;0.00
Z002_01_062024_MATURIN.CSV;;MC#01;TRANSACTION;FILE002;Z;0034;2024-07-01;11:10;0008;REC&ACCOMPTE;0.00;0.00
Z002_01_062024_MATURIN.CSV;;MC#01;TRANSACTION;FILE002;Z;0034;2024-07-01;11:10;0009;SIGN-OFF;0.00;0.00
Z002_01_062024_MATURIN.CSV;;MC#01;TRANSACTION;FILE002;Z;0034;2024-07-01;11:10;0010;NUM CAISSIER;0.00;0.00
Z002_01_062024_MATURIN.CSV;;MC#01;TRANSACTION;FILE002;Z;0034;2024-07-01;11:10;0011;SHIFT/No;0.00;0.00
Z002_01_062024_MATURIN.CSV;;MC#01;TRANSACTION;FILE002;Z;0034;2024-07-01;11:10;0012;DWN;0.00;0.00
Z002_01_062024_MATURIN.CSV;;MC#01;TRANSACTION;FILE002;Z;0034;2024-07-01;11:10;0013;REMISE %-;0.00;0.00
Z002_01_062024_MATURIN.CSV;;MC#01;TRANSACTION;FILE002;Z;0034;2024-07-01;11:10;0014;REMISE -;0.00;0.00
Z002_01_062024_MATURIN.CSV;;MC#01;TRANSACTION;FILE002;Z;0034;2024-07-01;11:10;0015;PLU;0.00;0.00
Z002_01_062024_MATURIN.CSV;;MC#01;TRANSACTION;FILE002;Z;0034;2024-07-01;11:10;0016;PRIX;0.00;0.00
Z002_01_062024_MATURIN.CSV;;MC#01;TRANSACTION;FILE002;Z;0034;2024-07-01;11:10;0017;TICKETON/OFF;0.00;0.00
Z002_01_062024_MATURIN.CSV;;MC#01;TRANSACTION;FILE002;Z;0034;2024-07-01;11:10;0018;CORRECTION;0.00;0.00
Z002_01_062024_MATURIN.CSV;;MC#01;TRANSACTION;FILE002;Z;0034;2024-07-01;11:10;0019;RETOUR;0.00;0.00
Z002_01_062024_MATURIN.CSV;;MC#01;TRANSACTION;FILE002;Z;0034;2024-07-01;11:10;0020;OUVERTURE;0.00;0.00
Z002_01_062024_MATURIN.CSV;;MC#01;TRANSACTION;FILE002;Z;0034;2024-07-01;11:10;0021;RAPPELTICKET;0.00;0.00
Z002_01_062024_MATURIN.CSV;;MC#01;TRANSACTION;FILE002;Z;0034;2024-07-01;11:10;0022;00;0.00;0.00
Z002_01_062024_MATURIN.CSV;;MC#01;TRANSACTION;FILE002;Z;0034;2024-07-01;11:10;0023;.;0.00;0.00
Z002_01_062024_MATURIN.CSV;;MC#01;TRANSACTION;FILE002;Z;0034;2024-07-01;11:10;0024;IMPRIME TVA;0.00;0.00
Z002_01_062024_MATURIN.CSV;;MC#01;TRANSACTION;FILE002;Z;0034;2024-07-01;11:10;0025;TIROIR;0.00;0.00
Z002_01_062024_MATURIN.CSV;;MC#01;TRANSACTION;FILE002;Z;0034;2024-07-01;11:10;0026;COUPON;0.00;0.00
Z002_01_062024_MATURIN.CSV;;MC#01;TRANSACTION;FILE002;Z;0034;2024-07-01;11:10;0027;UP;0.00;0.00
Z002_01_062024_MATURIN.CSV;;MC#01;TRANSACTION;FILE002;Z;0034;2024-07-01;11:10;0028;CHANGE;0.00;0.00
Z002_01_062024_MATURIN.CSV;;MC#01;TRANSACTION;FILE002;Z;0034;2024-07-01;11:10;0029;X;0.00;0.00
Z002_01_062024_MATURIN.CSV;;MC#01;TRANSACTION;FILE002;Z;0034;2024-07-01;11:10;0030;REFERENCE;0.00;0.00
Z002_01_062024_MATURIN.CSV;;MC#01;TRANSACTION;FILE002;Z;0034;2024-07-01;11:10;0031;REF./TIROIR;16.00;0.00
Z002_01_062024_MATURIN.CSV;;MC#01;TRANSACTION;FILE002;Z;0034;2024-07-01;11:10;0032;ANNULATION;0.00;0.00
Z002_01_062024_MATURIN.CSV;;MC#01;TRANSACTION;FILE002;Z;0034;2024-07-01;11:10;0033;;0.00;0.00
Z002_01_062024_MATURIN.CSV;;MC#01;TRANSACTION;FILE002;Z;0034;2024-07-01;11:10;0034;;0.00;0.00
Z002_01_062024_MATURIN.CSV;;MC#01;TRANSACTION;FILE002;Z;0034;2024-07-01;11:10;0035;;0.00;0.00
Z002_01_062024_MATURIN.CSV;;MC#01;TRANSACTION;FILE002;Z;0034;2024-07-01;11:10;0036;;0.00;0.00
Z002_01_062024_MATURIN.CSV;;MC#01;TRANSACTION;FILE002;Z;0034;2024-07-01;11:10;0037;;0.00;0.00
Z002_01_062024_MATURIN.CSV;;MC#01;TRANSACTION;FILE002;Z;0034;2024-07-01;11:10;0038;;0.00;0.00
Z002_01_062024_MATURIN.CSV;;MC#01;TRANSACTION;FILE002;Z;0034;2024-07-01;11:10;0039;;0.00;0.00
