nomfichier;E_MODELE;E_MACHINE;E_RAPPORT;E_FICHIER;E_MODE;E_COMPTEUR_Z;E_DATE;E_HEURE;D_ENREGISTREMENT;D_DESIGNATION;D_QUANTITE;D_MONTANT
Z102_01_032023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0063;2023-04-01;10:35;0007;SORTIECAISSE;0.00;0.00
Z102_01_032023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0063;2023-04-01;10:35;0008;REC&ACCOMPTE;0.00;0.00
Z102_01_032023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0063;2023-04-01;10:35;0009;SIGN-OFF;0.00;0.00
Z102_01_032023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0063;2023-04-01;10:35;0010;NUM CAISSIER;0.00;0.00
Z102_01_032023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0063;2023-04-01;10:35;0011;SHIFT/No;0.00;0.00
Z102_01_032023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0063;2023-04-01;10:35;0012;DWN;0.00;0.00
Z102_01_032023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0063;2023-04-01;10:35;0013;REMISE %-;0.00;0.00
Z102_01_032023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0063;2023-04-01;10:35;0014;REMISE -;0.00;0.00
Z102_01_032023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0063;2023-04-01;10:35;0015;PLU;0.00;0.00
Z102_01_032023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0063;2023-04-01;10:35;0016;PRIX;0.00;0.00
Z102_01_032023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0063;2023-04-01;10:35;0017;TICKETON/OFF;0.00;0.00
Z102_01_032023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0063;2023-04-01;10:35;0018;CORRECTION;1.00;2.00
Z102_01_032023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0063;2023-04-01;10:35;0019;RETOUR;0.00;0.00
Z102_01_032023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0063;2023-04-01;10:35;0020;OUVERTURE;0.00;0.00
Z102_01_032023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0063;2023-04-01;10:35;0021;RAPPELTICKET;0.00;0.00
Z102_01_032023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0063;2023-04-01;10:35;0022;00;0.00;0.00
